2022/05/20 11:01:11.924,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,219,33663,-286382,161302889,100444,21.000043869018555,24.040000000000074,ABC209
2022/05/20 11:01:12.021,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,220,33664,-286381,161302890,100444,21.10004425048828,24.140000000000075,ABC210
2022/05/20 11:01:12.120,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,221,33665,-286380,161302891,100444,21.200044631958008,24.240000000000077,ABC211
2022/05/20 11:01:12.222,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,222,33666,-286379,161302892,100444,21.300045013427734,24.340000000000078,ABC212
2022/05/20 11:01:12.322,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,223,33667,-286378,161302893,100444,21.40004539489746,24.44000000000008,ABC213
2022/05/20 11:01:12.422,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,224,33668,-286377,161302894,100444,21.500045776367188,24.54000000000008,ABC214
2022/05/20 11:01:12.522,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,225,33669,-286376,161302895,100444,21.600046157836914,24.640000000000082,ABC215
2022/05/20 11:01:12.623,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,226,33670,-286375,161302896,100444,21.70004653930664,24.740000000000084,ABC216
2022/05/20 11:01:12.722,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,227,33671,-286374,161302897,100444,21.800046920776367,24.840000000000085,ABC217
2022/05/20 11:01:12.821,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,228,33672,-286373,161302898,100444,21.900047302246094,24.940000000000087,ABC218
2022/05/20 11:01:12.922,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,229,33673,-286372,161302899,100444,22.00004768371582,25.040000000000088,ABC219
2022/05/20 11:01:13.023,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,230,33674,-286371,161302900,100444,22.100048065185547,25.14000000000009,ABC220
2022/05/20 11:01:13.119,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,231,33675,-286370,161302901,100444,22.200048446655273,25.24000000000009,ABC221
2022/05/20 11:01:13.224,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,232,33676,-286369,161302902,100444,22.300048828125,25.340000000000092,ABC222
2022/05/20 11:01:13.321,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,233,33677,-286368,161302903,100444,22.400049209594727,25.440000000000094,ABC223
2022/05/20 11:01:13.424,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,234,33678,-286367,161302904,100444,22.500049591064453,25.540000000000095,ABC224
2022/05/20 11:01:13.520,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,235,33679,-286366,161302905,100444,22.60004997253418,25.640000000000096,ABC225
2022/05/20 11:01:13.622,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,236,33680,-286365,161302906,100444,22.700050354003906,25.740000000000098,ABC226
2022/05/20 11:01:13.725,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,237,33681,-286364,161302907,100444,22.800050735473633,25.8400000000001,ABC227
2022/05/20 11:01:13.823,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,238,33682,-286363,161302908,100444,22.90005111694336,25.9400000000001,ABC228
2022/05/20 11:01:13.921,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,239,33683,-286362,161302909,100444,23.000051498413086,26.040000000000102,ABC229
2022/05/20 11:01:14.023,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,240,33684,-286361,161302910,100444,23.100051879882812,26.140000000000104,ABC230
2022/05/20 11:01:14.119,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,241,33685,-286360,161302911,100444,23.20005226135254,26.240000000000105,ABC231
2022/05/20 11:01:14.221,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,242,33686,-286359,161302912,100444,23.300052642822266,26.340000000000106,ABC232
2022/05/20 11:01:14.323,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,243,33687,-286358,161302913,100444,23.400053024291992,26.440000000000108,ABC233
2022/05/20 11:01:14.422,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,244,33688,-286357,161302914,100444,23.50005340576172,26.54000000000011,ABC234
2022/05/20 11:01:14.521,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,245,33689,-286356,161302915,100444,23.600053787231445,26.64000000000011,ABC235
2022/05/20 11:01:14.623,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,246,33690,-286355,161302916,100444,23.700054168701172,26.740000000000112,ABC236
2022/05/20 11:01:14.721,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,247,33691,-286354,161302917,100444,23.8000545501709,26.840000000000114,ABC237
2022/05/20 11:01:14.823,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,248,33692,-286353,161302918,100444,23.900054931640625,26.940000000000115,ABC238
2022/05/20 11:01:14.923,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,249,33693,-286352,161302919,100444,24.00005531311035,27.040000000000116,ABC239
2022/05/20 11:01:15.022,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,250,33694,-286351,161302920,100444,24.100055694580078,27.140000000000118,ABC240
2022/05/20 11:01:15.122,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,251,33695,-286350,161302921,100444,24.200056076049805,27.24000000000012,ABC241
2022/05/20 11:01:15.222,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,252,33696,-286349,161302922,100444,24.30005645751953,27.34000000000012,ABC242
2022/05/20 11:01:15.321,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,253,33697,-286348,161302923,100444,24.400056838989258,27.440000000000122,ABC243
2022/05/20 11:01:15.421,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,254,33698,-286347,161302924,100444,24.500057220458984,27.540000000000123,ABC244
2022/05/20 11:01:15.524,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,255,33699,-286346,161302925,100444,24.60005760192871,27.640000000000125,ABC245
2022/05/20 11:01:15.622,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,256,33700,-286345,161302926,100444,24.700057983398438,27.740000000000126,ABC246
2022/05/20 11:01:15.720,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,257,33701,-286344,161302927,100444,24.800058364868164,27.840000000000128,ABC247
2022/05/20 11:01:15.823,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,258,33702,-286343,161302928,100444,24.90005874633789,27.94000000000013,ABC248
2022/05/20 11:01:15.924,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,259,33703,-286342,161302929,100444,25.000059127807617,28.04000000000013,ABC249
2022/05/20 11:01:16.024,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,260,33704,-286341,161302930,100444,25.100059509277344,28.140000000000132,ABC250
2022/05/20 11:01:16.124,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,261,33705,-286340,161302931,100444,25.20005989074707,28.240000000000133,ABC251
2022/05/20 11:01:16.220,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,262,33706,-286339,161302932,100444,25.300060272216797,28.340000000000135,ABC252
2022/05/20 11:01:16.323,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,263,33707,-286338,161302933,100444,25.400060653686523,28.440000000000136,ABC253
2022/05/20 11:01:16.423,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,264,33708,-286337,161302934,100444,25.50006103515625,28.540000000000138,ABC254
2022/05/20 11:01:16.525,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,265,33709,-286336,161302935,100444,25.600061416625977,28.64000000000014,ABC255
2022/05/20 11:01:16.621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,266,33710,-286335,161302936,100444,25.700061798095703,28.74000000000014,ABC256
2022/05/20 11:01:16.722,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,267,33711,-286334,161302937,100444,25.80006217956543,28.840000000000142,ABC257
2022/05/20 11:01:16.823,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,268,33712,-286333,161302938,100444,25.900062561035156,28.940000000000143,ABC258
2022/05/20 11:01:16.922,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,269,33713,-286332,161302939,100444,26.000062942504883,29.040000000000145,ABC259
2022/05/20 11:01:17.020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,270,33714,-286331,161302940,100444,26.10006332397461,29.140000000000146,ABC260
2022/05/20 11:01:17.122,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,271,33715,-286330,161302941,100444,26.200063705444336,29.240000000000148,ABC261
2022/05/20 11:01:17.221,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,272,33716,-286329,161302942,100444,26.300064086914062,29.34000000000015,ABC262
2022/05/20 11:01:17.321,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,273,33717,-286328,161302943,100444,26.40006446838379,29.44000000000015,ABC263
